# Time-correlated data for fix ave_stress
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy
0 100
26 250 25876 6.91799e-06
27 260 25875 7.57664e-06
28 270 25874 7.09433e-06
29 280 25873 5.3888e-06
30 290 25872 2.55425e-06
31 300 25871 -9.83008e-07
32 310 25870 -4.46295e-06
33 320 25869 -7.03058e-06
34 330 25868 -8.07779e-06
35 340 25867 -7.47392e-06
36 350 25866 -5.56609e-06
37 360 25865 -2.96654e-06
38 370 25864 -2.62522e-07
39 380 25863 2.18485e-06
40 390 25862 4.2561e-06
41 400 25861 5.9224e-06
42 410 25860 7.07884e-06
43 420 25859 7.51983e-06
44 430 25858 7.06459e-06
45 440 25857 5.71277e-06
46 450 25856 3.71179e-06
47 460 25855 1.49922e-06
48 470 25854 -4.42056e-07
49 480 25853 -1.74569e-06
50 490 25852 -2.26844e-06
51 500 25851 -2.09157e-06
52 510 25850 -1.42467e-06
53 520 25849 -4.85296e-07
54 530 25848 5.62768e-07
55 540 25847 1.58718e-06
56 550 25846 2.43488e-06
57 560 25845 2.92808e-06
58 570 25844 2.92296e-06
59 580 25843 2.38829e-06
60 590 25842 1.4547e-06
61 600 25841 3.97614e-07
62 610 25840 -4.51827e-07
63 620 25839 -8.35584e-07
64 630 25838 -6.70228e-07
65 640 25837 -6.089e-08
66 650 25836 7.72367e-07
67 660 25835 1.6068e-06
68 670 25834 2.29974e-06
69 680 25833 2.78552e-06
70 690 25832 3.01341e-06
71 700 25831 2.9231e-06
72 710 25830 2.49197e-06
73 720 25829 1.78803e-06
74 730 25828 9.74218e-07
75 740 25827 2.67922e-07
76 750 25826 -1.25248e-07
77 760 25825 -8.72474e-08
78 770 25824 3.57824e-07
79 780 25823 1.04929e-06
80 790 25822 1.75729e-06
81 800 25821 2.2738e-06
82 810 25820 2.47958e-06
83 820 25819 2.36179e-06
84 830 25818 1.99012e-06
85 840 25817 1.4729e-06
86 850 25816 9.17126e-07
87 860 25815 4.13681e-07
88 870 25814 4.56651e-08
89 880 25813 -1.05967e-07
90 890 25812 1.96199e-08
91 900 25811 4.3397e-07
92 910 25810 1.07657e-06
93 920 25809 1.80634e-06
94 930 25808 2.43289e-06
95 940 25807 2.79039e-06
96 950 25806 2.80928e-06
97 960 25805 2.5371e-06
98 970 25804 2.0973e-06
99 980 25803 1.62647e-06
100 990 25802 1.23436e-06
260000 100
1 0 26001 8.92303e-05
2 10 26000 8.15166e-05
3 20 25999 6.07584e-05
4 30 25998 3.26167e-05
5 40 25997 3.29278e-06
6 50 25996 -2.21861e-05
7 60 25995 -4.04372e-05
8 70 25994 -4.96992e-05
9 80 25993 -4.97225e-05
10 90 25992 -4.15975e-05
11 100 25991 -2.74867e-05
12 110 25990 -1.02868e-05
13 120 25989 6.75093e-06
14 130 25988 2.04864e-05
15 140 25987 2.8525e-05
16 150 25986 2.99511e-05
17 160 25985 2.57356e-05
18 170 25984 1.8306e-05
19 180 25983 1.04205e-05
20 190 25982 4.16104e-06
21 200 25981 5.56866e-07
22 210 25980 -3.26273e-07
23 220 25979 8.54887e-07
24 230 25978 3.06179e-06
25 240 25977 5.29576e-06
26 250 25976 6.8908e-06
27 260 25975 7.51569e-06
28 270 25974 7.0099e-06
29 280 25973 5.29546e-06
30 290 25972 2.46773e-06
31 300 25971 -1.04919e-06
32 310 25970 -4.49989e-06
33 320 25969 -7.03497e-06
34 330 25968 -8.05165e-06
35 340 25967 -7.42354e-06
36 350 25966 -5.50088e-06
37 360 25965 -2.89807e-06
38 370 25964 -2.02639e-07
39 380 25963 2.22635e-06
40 390 25962 4.27365e-06
41 400 25961 5.91666e-06
42 410 25960 7.05644e-06
43 420 25959 7.49015e-06
44 430 25958 7.03665e-06
45 440 25957 5.6933e-06
46 450 25956 3.7038e-06
47 460 25955 1.50154e-06
48 470 25954 -4.33951e-07
49 480 25953 -1.73859e-06
50 490 25952 -2.27075e-06
51 500 25951 -2.11205e-06
52 510 25950 -1.46864e-06
53 520 25949 -5.50386e-07
54 530 25948 4.87054e-07
55 540 25947 1.51572e-06
56 550 25946 2.38244e-06
57 560 25945 2.90621e-06
58 570 25944 2.93845e-06
59 580 25943 2.44294e-06
60 590 25942 1.54515e-06
61 600 25941 5.13976e-07
62 610 25940 -3.26305e-07
63 620 25939 -7.2195e-07
64 630 25938 -5.88585e-07
65 640 25937 -2.54127e-08
66 650 25936 7.56983e-07
67 660 25935 1.54646e-06
68 670 25934 2.20876e-06
69 680 25933 2.68199e-06
70 690 25932 2.91437e-06
71 700 25931 2.84169e-06
72 710 25930 2.43639e-06
73 720 25929 1.7605e-06
74 730 25928 9.70573e-07
75 740 25927 2.79309e-07
76 750 25926 -1.08583e-07
77 760 25925 -7.17601e-08
78 770 25924 3.71045e-07
79 780 25923 1.06342e-06
80 790 25922 1.77704e-06
81 800 25921 2.30299e-06
82 810 25920 2.52035e-06
83 820 25919 2.41507e-06
84 830 25918 2.05309e-06
85 840 25917 1.53558e-06
86 850 25916 9.64489e-07
87 860 25915 4.31305e-07
88 870 25914 2.42521e-08
89 880 25913 -1.6808e-07
90 890 25912 -7.56942e-08
91 900 25911 3.21481e-07
92 910 25910 9.67667e-07
93 920 25909 1.72059e-06
94 930 25908 2.38353e-06
95 940 25907 2.78285e-06
96 950 25906 2.84121e-06
97 960 25905 2.59864e-06
98 970 25904 2.17285e-06
99 980 25903 1.69769e-06
100 990 25902 1.284e-06
261000 100
1 0 26101 8.91333e-05
2 10 26100 8.14189e-05
3 20 26099 6.06692e-05
4 30 26098 3.25482e-05
5 40 26097 3.2577e-06
6 50 26096 -2.21793e-05
7 60 26095 -4.03887e-05
8 70 26094 -4.96181e-05
9 80 26093 -4.9623e-05
10 90 26092 -4.14967e-05
11 100 26091 -2.74018e-05
12 110 26090 -1.0233e-05
13 120 26089 6.76272e-06
14 130 26088 2.04526e-05
15 140 26087 2.84519e-05
16 150 26086 2.98536e-05
17 160 26085 2.56333e-05
18 170 26084 1.82177e-05
19 180 26083 1.03601e-05
20 190 26082 4.13365e-06
21 200 26081 5.58793e-07
22 210 26080 -3.0453e-07
23 220 26079 8.86366e-07
24 230 26078 3.09516e-06
25 240 26077 5.32517e-06
26 250 26076 6.91193e-06
27 260 26075 7.52642e-06
28 270 26074 7.00996e-06
29 280 26073 5.2868e-06
30 290 26072 2.45585e-06
31 300 26071 -1.05716e-06
32 310 26070 -4.49952e-06
33 320 26069 -7.02659e-06
34 330 26068 -8.03984e-06
35 340 26067 -7.41633e-06
36 350 26066 -5.50814e-06
37 360 26065 -2.92814e-06
38 370 26064 -2.58753e-07
39 380 26063 2.14828e-06
40 390 26062 4.18537e-06
41 400 26061 5.8344e-06
42 410 26060 6.99508e-06
43 420 26059 7.4584e-06
44 430 26058 7.03481e-06
45 440 26057 5.71627e-06
46 450 26056 3.74554e-06
47 460 26055 1.55575e-06
48 470 26054 -3.741e-07
49 480 26053 -1.67957e-06
50 490 26052 -2.21738e-06
51 500 26051 -2.06673e-06
52 510 26050 -1.43284e-06
53 520 26049 -5.27032e-07
54 530 26048 4.92406e-07
55 540 26047 1.49642e-06
56 550 26046 2.33456e-06
57 560 26045 2.83061e-06
58 570 26044 2.84055e-06
59 580 26043 2.3331e-06
60 590 26042 1.43869e-06
61 600 26041 4.28257e-07
62 610 26040 -3.77871e-07
63 620 26039 -7.34665e-07
64 630 26038 -5.65235e-07
65 640 26037 2.79051e-08
66 650 26036 8.32338e-07
67 660 26035 1.63323e-06
68 670 26034 2.29325e-06
69 680 26033 2.75015e-06
70 690 26032 2.95661e-06
71 700 26031 2.85611e-06
72 710 26030 2.42871e-06
73 720 26029 1.74097e-06
74 730 26028 9.49078e-07
75 740 26027 2.62824e-07
76 750 26026 -1.16118e-07
77 760 26025 -7.04955e-08
78 770 26024 3.75503e-07
79 780 26023 1.06257e-06
80 790 26022 1.7633e-06
81 800 26021 2.27171e-06
82 810 26020 2.47122e-06
83 820 26019 2.35265e-06
84 830 26018 1.9866e-06
85 840 26017 1.47739e-06
86 850 26016 9.2725e-07
87 860 26015 4.24954e-07
88 870 26014 5.12443e-08
89 880 26013 -1.15605e-07
90 890 26012 -1.21795e-08
91 900 26011 3.8156e-07
92 910 26010 1.01337e-06
93 920 26009 1.74567e-06
94 930 26008 2.38648e-06
95 940 26007 2.76561e-06
96 950 26006 2.80828e-06
97 960 26005 2.55606e-06
98 970 26004 2.12638e-06
99 980 26003 1.65183e-06
100 990 26002 1.24203e-06
262000 100
1 0 26201 8.91654e-05
2 10 26200 8.14484e-05
3 20 26199 6.06821e-05
4 30 26198 3.25319e-05
5 40 26197 3.20491e-06
6 50 26196 -2.22666e-05
7 60 26195 -4.04983e-05
8 70 26194 -4.97303e-05
9 80 26193 -4.97163e-05
10 90 26192 -4.15506e-05
11 100 26191 -2.74024e-05
12 110 26190 -1.01772e-05
13 120 26189 6.86673e-06
14 130 26188 2.05869e-05
15 140 26187 2.85903e-05
16 150 26186 2.9966e-05
17 160 26185 2.56933e-05
18 170 26184 1.82108e-05
19 180 26183 1.02878e-05
20 190 26182 4.01334e-06
21 200 26181 4.17625e-07
22 210 26180 -4.39205e-07
23 220 26179 7.77845e-07
24 230 26178 3.02343e-06
25 240 26177 5.29505e-06
26 250 26176 6.92367e-06
27 260 26175 7.57399e-06
28 270 26174 7.08114e-06
29 280 26173 5.3657e-06
30 290 26172 2.52659e-06
31 300 26171 -1.0057e-06
32 310 26170 -4.46988e-06
33 320 26169 -7.01395e-06
34 330 26168 -8.03713e-06
35 340 26167 -7.41942e-06
36 350 26166 -5.51797e-06
37 360 26165 -2.94908e-06
38 370 26164 -2.95114e-07
39 380 26163 2.09523e-06
40 390 26162 4.11878e-06
41 400 26161 5.76246e-06
42 410 26160 6.93057e-06
43 420 26159 7.41609e-06
44 430 26158 7.0287e-06
45 440 26157 5.75605e-06
46 450 26156 3.83294e-06
47 460 26155 1.68358e-06
48 470 26154 -2.21962e-07
49 480 26153 -1.52827e-06
50 490 26152 -2.09883e-06
51 500 26151 -2.0123e-06
52 510 26150 -1.46211e-06
53 520 26149 -6.38836e-07
54 530 26148 3.21888e-07
55 540 26147 1.30748e-06
56 550 26146 2.1712e-06
57 560 26145 2.72802e-06
58 570 26144 2.81777e-06
59 580 26143 2.39089e-06
60 590 26142 1.56128e-06
61 600 26141 5.87251e-07
62 610 26140 -2.18049e-07
63 620 26139 -6.09646e-07
64 630 26138 -5.04599e-07
65 640 26137 6.23169e-09
66 650 26136 7.28806e-07
67 660 26135 1.47033e-06
68 670 26134 2.11173e-06
69 680 26133 2.59826e-06
70 690 26132 2.87699e-06
71 700 26131 2.87445e-06
72 710 26130 2.54629e-06
73 720 26129 1.93487e-06
74 730 26128 1.18129e-06
75 740 26127 4.91299e-07
76 750 26126 7.00478e-08
77 760 26125 4.25731e-08
78 770 26124 3.96338e-07
79 780 26123 9.86584e-07
80 790 26122 1.60281e-06
81 800 26121 2.05613e-06
82 810 26120 2.24154e-06
83 820 26119 2.15073e-06
84 830 26118 1.84447e-06
85 840 26117 1.41191e-06
86 850 26116 9.39644e-07
87 860 26115 5.02551e-07
88 870 26114 1.73407e-07
89 880 26113 2.98097e-08
90 890 26112 1.3829e-07
91 900 26111 5.22056e-07
92 910 26110 1.13039e-06
93 920 26109 1.82642e-06
94 930 26108 2.42086e-06
95 940 26107 2.74986e-06
96 950 26106 2.74707e-06
97 960 26105 2.46188e-06
98 970 26104 2.01667e-06
99 980 26103 1.54423e-06
100 990 26102 1.14989e-06
263000 100
1 0 26301 8.9203e-05
2 10 26300 8.14831e-05
3 20 26299 6.0709e-05
4 30 26298 3.25497e-05
5 40 26297 3.21653e-06
6 50 26296 -2.22562e-05
7 60 26295 -4.04859e-05
8 70 26294 -4.97181e-05
9 80 26293 -4.97118e-05
10 90 26292 -4.15623e-05
11 100 26291 -2.7434e-05
12 110 26290 -1.02261e-05
13 120 26289 6.80793e-06
14 130 26288 2.05276e-05
15 140 26287 2.85395e-05
16 150 26286 2.99304e-05
17 160 26285 2.56759e-05
18 170 26284 1.82118e-05
19 180 26283 1.03059e-05
20 190 26282 4.04571e-06
21 200 26281 4.59423e-07
22 210 26280 -3.94975e-07
23 220 26279 8.16839e-07
24 230 26278 3.05156e-06
25 240 26277 5.3109e-06
26 250 26276 6.93052e-06
27 260 26275 7.57849e-06
28 270 26274 7.09063e-06
29 280 26273 5.386e-06
30 290 26272 2.56057e-06
31 300 26271 -9.59715e-07
32 310 26270 -4.419e-06
33 320 26269 -6.96969e-06
34 330 26268 -8.01306e-06
35 340 26267 -7.42741e-06
36 350 26266 -5.56387e-06
37 360 26265 -3.02951e-06
38 370 26264 -3.96986e-07
39 380 26263 1.99209e-06
40 390 26262 4.03633e-06
41 400 26261 5.71829e-06
42 410 26260 6.93335e-06
43 420 26259 7.46412e-06
44 430 26258 7.11111e-06
45 440 26257 5.85636e-06
46 450 26256 3.93386e-06
47 460 26255 1.77097e-06
48 470 26254 -1.57735e-07
49 480 26253 -1.49277e-06
50 490 26252 -2.09386e-06
51 500 26251 -2.03546e-06
52 510 26250 -1.50608e-06
53 520 26249 -6.90966e-07
54 530 26248 2.77901e-07
55 540 26247 1.2867e-06
56 550 26246 2.18244e-06
57 560 26245 2.77111e-06
58 570 26244 2.88378e-06
59 580 26243 2.46496e-06
60 590 26242 1.62745e-06
61 600 26241 6.33348e-07
62 610 26240 -1.9802e-07
63 620 26239 -6.1659e-07
64 630 26238 -5.36882e-07
65 640 26237 -4.8038e-08
66 650 26236 6.58491e-07
67 660 26235 1.39355e-06
68 670 26234 2.04169e-06
69 680 26233 2.54986e-06
70 690 26232 2.86337e-06
71 700 26231 2.90351e-06
72 710 26230 2.61793e-06
73 720 26229 2.03912e-06
74 730 26228 1.29954e-06
75 740 26227 6.01444e-07
76 750 26226 1.52661e-07
77 760 26225 8.5285e-08
78 770 26224 3.95428e-07
79 780 26223 9.46317e-07
80 790 26222 1.5335e-06
81 800 26221 1.97179e-06
82 810 26220 2.15746e-06
83 820 26219 2.08092e-06
84 830 26218 1.79985e-06
85 840 26217 1.39959e-06
86 850 26216 9.62692e-07
87 860 26215 5.59409e-07
88 870 26214 2.56394e-07
89 880 26213 1.24508e-07
90 890 26212 2.25697e-07
91 900 26211 5.83038e-07
92 910 26210 1.15033e-06
93 920 26209 1.79905e-06
94 930 26208 2.35121e-06
95 940 26207 2.65429e-06
96 950 26206 2.64894e-06
97 960 26205 2.38514e-06
98 970 26204 1.98059e-06
99 980 26203 1.56021e-06
100 990 26202 1.22074e-06
264000 100
1 0 26401 8.92252e-05
2 10 26400 8.14981e-05
3 20 26399 6.07097e-05
4 30 26398 3.2532e-05
5 40 26397 3.17861e-06
6 50 26396 -2.23137e-05
7 60 26395 -4.05588e-05
8 70 26394 -4.97962e-05
9 80 26393 -4.97791e-05
10 90 26392 -4.16019e-05
11 100 26391 -2.74333e-05
12 110 26390 -1.01802e-05
13 120 26389 6.89507e-06
14 130 26388 2.0643e-05
15 140 26387 2.86626e-05
16 150 26386 3.00369e-05
17 160 26385 2.57438e-05
18 170 26384 1.82267e-05
19 180 26383 1.02632e-05
20 190 26382 3.95056e-06
21 200 26381 3.26516e-07
22 210 26380 -5.42529e-07
23 220 26379 6.82465e-07
24 230 26378 2.95667e-06
25 240 26377 5.27308e-06
26 250 26376 6.954e-06
27 260 26375 7.65466e-06
28 270 26374 7.20088e-06
29 280 26373 5.504e-06
30 290 26372 2.65723e-06
31 300 26371 -9.07582e-07
32 310 26370 -4.42117e-06
33 320 26369 -7.02126e-06
34 330 26368 -8.09829e-06
35 340 26367 -7.52413e-06
36 350 26366 -5.64848e-06
37 360 26365 -3.08308e-06
38 370 26364 -4.10275e-07
39 380 26363 2.01609e-06
40 390 26362 4.08435e-06
41 400 26361 5.77293e-06
42 410 26360 6.97964e-06
43 420 26359 7.4934e-06
44 430 26358 7.12191e-06
45 440 26357 5.85344e-06
46 450 26356 3.92666e-06
47 460 26355 1.7707e-06
48 470 26354 -1.42157e-07
49 480 26353 -1.45847e-06
50 490 26352 -2.04539e-06
51 500 26351 -1.98317e-06
52 510 26350 -1.4633e-06
53 520 26349 -6.71624e-07
54 530 26348 2.62723e-07
55 540 26347 1.23386e-06
56 550 26346 2.10009e-06
57 560 26345 2.67711e-06
58 570 26344 2.79932e-06
59 580 26343 2.40806e-06
60 590 26342 1.61017e-06
61 600 26341 6.61966e-07
62 610 26340 -1.24047e-07
63 620 26339 -5.06544e-07
64 630 26338 -4.08798e-07
65 640 26337 7.42044e-08
66 650 26336 7.49901e-07
67 660 26335 1.43378e-06
68 670 26334 2.02116e-06
69 680 26333 2.47398e-06
70 690 26332 2.75214e-06
71 700 26331 2.78574e-06
72 710 26330 2.52266e-06
73 720 26329 1.9875e-06
74 730 26328 1.30015e-06
75 740 26327 6.50922e-07
76 750 26326 2.38535e-07
77 760 26325 1.88648e-07
78 770 26324 4.94158e-07
79 780 26323 1.01901e-06
80 790 26322 1.56344e-06
81 800 26321 1.95005e-06
82 810 26320 2.08527e-06
83 820 26319 1.97145e-06
84 830 26318 1.67759e-06
85 840 26317 1.29525e-06
86 850 26316 9.0422e-07
87 860 26315 5.62843e-07
88 870 26314 3.21694e-07
89 880 26313 2.3807e-07
90 890 26312 3.65845e-07
91 900 26311 7.25217e-07
92 910 26310 1.2718e-06
93 920 26309 1.88175e-06
94 930 26308 2.38254e-06
95 940 26307 2.62794e-06
96 950 26306 2.56793e-06
97 960 26305 2.26456e-06
98 970 26304 1.8452e-06
99 980 26303 1.43748e-06
100 990 26302 1.13335e-06
265000 100
1 0 26501 8.9205e-05
2 10 26500 8.14854e-05
3 20 26499 6.07113e-05
4 30 26498 3.25495e-05
5 40 26497 3.20975e-06
6 50 26496 -2.22725e-05
7 60 26495 -4.05106e-05
8 70 26494 -4.97439e-05
9 80 26493 -4.9727e-05
10 90 26492 -4.15566e-05
11 100 26491 -2.74029e-05
12 110 26490 -1.01718e-05
13 120 26489 6.87781e-06
14 130 26488 2.06008e-05
15 140 26487 2.85999e-05
16 150 26486 2.99621e-05
17 160 26485 2.5668e-05
18 170 26484 1.81603e-05
19 180 26483 1.02133e-05
20 190 26482 3.91979e-06
21 200 26481 3.13416e-07
22 210 26480 -5.42474e-07
23 220 26479 6.8988e-07
24 230 26478 2.9659e-06
25 240 26477 5.28054e-06
26 250 26476 6.95962e-06
27 260 26475 7.66061e-06
28 270 26474 7.20984e-06
29 280 26473 5.51926e-06
30 290 26472 2.68225e-06
31 300 26471 -8.70875e-07
32 310 26470 -4.37398e-06
33 320 26469 -6.96771e-06
34 330 26468 -8.04448e-06
35 340 26467 -7.47845e-06
36 350 26466 -5.62098e-06
37 360 26465 -3.08329e-06
38 370 26464 -4.45377e-07
39 380 26463 1.9428e-06
40 390 26462 3.97402e-06
41 400 26461 5.63039e-06
42 410 26460 6.81353e-06
43 420 26459 7.31742e-06
44 430 26458 6.95543e-06
45 440 26457 5.72009e-06
46 450 26456 3.85032e-06
47 460 26455 1.76989e-06
48 470 26454 -6.00249e-08
49 480 26453 -1.30072e-06
50 490 26452 -1.83426e-06
51 500 26451 -1.75333e-06
52 510 26450 -1.25592e-06
53 520 26449 -5.25005e-07
54 530 26448 3.21982e-07
55 540 26447 1.19534e-06
56 550 26446 1.96913e-06
57 560 26445 2.47242e-06
58 570 26444 2.5508e-06
59 580 26443 2.15355e-06
60 590 26442 1.38923e-06
61 600 26441 5.06751e-07
62 610 26440 -1.96355e-07
63 620 26439 -4.96306e-07
64 630 26438 -3.31835e-07
65 640 26437 1.91581e-07
66 650 26436 8.77257e-07
67 660 26435 1.54312e-06
68 670 26434 2.09215e-06
69 680 26433 2.49681e-06
70 690 26432 2.72723e-06
71 700 26431 2.72136e-06
72 710 26430 2.43212e-06
73 720 26429 1.88802e-06
74 730 26428 1.21103e-06
75 740 26427 5.88515e-07
76 750 26426 2.10552e-07
77 760 26425 1.92134e-07
78 770 26424 5.18187e-07
79 780 26423 1.04962e-06
80 790 26422 1.5879e-06
81 800 26421 1.9595e-06
82 810 26420 2.07587e-06
83 820 26419 1.94438e-06
84 830 26418 1.63757e-06
85 840 26417 1.24771e-06
86 850 26416 8.53082e-07
87 860 26415 5.10856e-07
88 870 26414 2.72094e-07
89 880 26413 1.94424e-07
90 890 26412 3.30071e-07
91 900 26411 6.95672e-07
92 910 26410 1.24277e-06
93 920 26409 1.84635e-06
94 930 26408 2.33793e-06
95 940 26407 2.57888e-06
96 950 26406 2.52545e-06
97 960 26405 2.24105e-06
98 970 26404 1.84984e-06
99 980 26403 1.47303e-06
100 990 26402 1.19405e-06
266000 100
1 0 26601 8.92317e-05
2 10 26600 8.15158e-05
3 20 26599 6.07522e-05
4 30 26598 3.26017e-05
5 40 26597 3.26673e-06
6 50 26596 -2.2224e-05
7 60 26595 -4.0486e-05
8 70 26594 -4.97552e-05
9 80 26593 -4.97802e-05
10 90 26592 -4.16523e-05
11 100 26591 -2.75379e-05
12 110 26590 -1.03371e-05
13 120 26589 6.69831e-06
14 130 26588 2.04283e-05
15 140 26587 2.84558e-05
16 150 26586 2.98623e-05
17 160 26585 2.562e-05
18 170 26584 1.81635e-05
19 180 26583 1.02603e-05
20 190 26582 3.9968e-06
21 200 26581 4.01604e-07
22 210 26580 -4.61905e-07
23 220 26579 7.49356e-07
24 230 26578 2.99839e-06
25 240 26577 5.28718e-06
26 250 26576 6.94726e-06
27 260 26575 7.6408e-06
28 270 26574 7.1965e-06
29 280 26573 5.52364e-06
30 290 26572 2.70801e-06
31 300 26571 -8.2835e-07
32 310 26570 -4.32397e-06
33 320 26569 -6.91994e-06
34 330 26568 -8.00764e-06
35 340 26567 -7.4604e-06
36 350 26566 -5.62776e-06
37 360 26565 -3.1165e-06
38 370 26564 -5.00886e-07
39 380 26563 1.87306e-06
40 390 26562 3.89853e-06
41 400 26561 5.55577e-06
42 410 26560 6.74393e-06
43 420 26559 7.25404e-06
44 430 26558 6.89647e-06
45 440 26557 5.66253e-06
46 450 26556 3.79302e-06
47 460 26555 1.71609e-06
48 470 26554 -1.02478e-07
49 480 26553 -1.32192e-06
50 490 26552 -1.82578e-06
51 500 26551 -1.71096e-06
52 510 26550 -1.1814e-06
53 520 26549 -4.26582e-07
54 530 26548 4.3033e-07
55 540 26547 1.29658e-06
56 550 26546 2.04735e-06
57 560 26545 2.51673e-06
58 570 26544 2.55758e-06
59 580 26543 2.12677e-06
60 590 26542 1.33868e-06
61 600 26541 4.45517e-07
62 610 26540 -2.54112e-07
63 620 26539 -5.38203e-07
64 630 26538 -3.50057e-07
65 640 26537 1.98627e-07
66 650 26536 9.04922e-07
67 660 26535 1.58218e-06
68 670 26534 2.13105e-06
69 680 26533 2.52294e-06
70 690 26532 2.72837e-06
71 700 26531 2.68799e-06
72 710 26530 2.36014e-06
73 720 26529 1.78014e-06
74 730 26528 1.0763e-06
75 740 26527 4.40526e-07
76 750 26526 6.59238e-08
77 760 26525 6.98836e-08
78 770 26524 4.38377e-07
79 780 26523 1.02932e-06
80 790 26522 1.63616e-06
81 800 26521 2.07503e-06
82 810 26520 2.24851e-06
83 820 26519 2.15775e-06
84 830 26518 1.8692e-06
85 840 26517 1.46922e-06
86 850 26516 1.03484e-06
87 860 26515 6.29413e-07
88 870 26514 3.1481e-07
89 880 26513 1.59934e-07
90 890 26512 2.26717e-07
91 900 26511 5.39725e-07
92 910 26510 1.05624e-06
93 920 26509 1.65242e-06
94 930 26508 2.15544e-06
95 940 26507 2.42036e-06
96 950 26506 2.39956e-06
97 960 26505 2.1551e-06
98 970 26504 1.80926e-06
99 980 26503 1.47904e-06
100 990 26502 1.24271e-06
267000 100
1 0 26701 8.91944e-05
2 10 26700 8.14769e-05
3 20 26699 6.07125e-05
4 30 26698 3.2563e-05
5 40 26697 3.23047e-06
6 50 26696 -2.22555e-05
7 60 26695 -4.0507e-05
8 70 26694 -4.97568e-05
9 80 26693 -4.97546e-05
10 90 26692 -4.15984e-05
11 100 26691 -2.74634e-05
12 110 26690 -1.0256e-05
13 120 26689 6.77193e-06
14 130 26688 2.04842e-05
15 140 26687 2.8488e-05
16 150 26686 2.98687e-05
17 160 26685 2.56031e-05
18 170 26684 1.81297e-05
19 180 26683 1.0217e-05
20 190 26682 3.94869e-06
21 200 26681 3.51197e-07
22 210 26680 -5.11467e-07
23 220 26679 7.04944e-07
24 230 26678 2.96088e-06
25 240 26677 5.25317e-06
26 250 26676 6.91108e-06
27 260 26675 7.60006e-06
28 270 26674 7.15357e-06
29 280 26673 5.48452e-06
30 290 26672 2.68082e-06
31 300 26671 -8.35201e-07
32 310 26670 -4.30397e-06
33 320 26669 -6.87265e-06
34 330 26668 -7.94202e-06
35 340 26667 -7.39199e-06
36 350 26666 -5.57185e-06
37 360 26665 -3.08315e-06
38 370 26664 -4.9445e-07
39 380 26663 1.85163e-06
40 390 26662 3.85124e-06
41 400 26661 5.49027e-06
42 410 26660 6.67443e-06
43 420 26659 7.19693e-06
44 430 26658 6.86509e-06
45 440 26657 5.66477e-06
46 450 26656 3.82915e-06
47 460 26655 1.77658e-06
48 470 26654 -3.55758e-08
49 480 26653 -1.26892e-06
50 490 26652 -1.80128e-06
51 500 26651 -1.71795e-06
52 510 26650 -1.21192e-06
53 520 26649 -4.68384e-07
54 530 26648 3.87926e-07
55 540 26647 1.26172e-06
56 550 26646 2.0267e-06
57 560 26645 2.51409e-06
58 570 26644 2.57124e-06
59 580 26643 2.14956e-06
60 590 26642 1.36091e-06
61 600 26641 4.58513e-07
62 610 26640 -2.56545e-07
63 620 26639 -5.58923e-07
64 630 26638 -3.86067e-07
65 640 26637 1.57651e-07
66 650 26636 8.73499e-07
67 660 26635 1.57146e-06
68 670 26634 2.14308e-06
69 680 26633 2.55074e-06
70 690 26632 2.75923e-06
71 700 26631 2.70782e-06
72 710 26630 2.35734e-06
73 720 26629 1.74897e-06
74 730 26628 1.01939e-06
75 740 26627 3.6898e-07
76 750 26626 -3.06928e-09
77 760 26625 2.26125e-08
78 770 26624 4.29688e-07
79 780 26623 1.07037e-06
80 790 26622 1.73036e-06
81 800 26621 2.2162e-06
82 810 26620 2.41944e-06
83 820 26619 2.33119e-06
84 830 26618 2.01372e-06
85 840 26617 1.55741e-06
86 850 26616 1.04849e-06
87 860 26615 5.6323e-07
88 870 26614 1.79299e-07
89 880 26613 -2.04446e-08
90 890 26612 3.41329e-08
91 900 26611 3.67761e-07
92 910 26610 9.29534e-07
93 920 26609 1.58286e-06
94 930 26608 2.14274e-06
95 940 26607 2.4553e-06
96 950 26606 2.46795e-06
97 960 26605 2.24187e-06
98 970 26604 1.9013e-06
99 980 26603 1.56665e-06
100 990 26602 1.32034e-06
268000 100
1 0 26801 8.91833e-05
2 10 26800 8.14609e-05
3 20 26799 6.06795e-05
4 30 26798 3.25093e-05
5 40 26797 3.16341e-06
6 50 26796 -2.23204e-05
7 60 26795 -4.05523e-05
8 70 26794 -4.97696e-05
9 80 26793 -4.9729e-05
10 90 26792 -4.1536e-05
11 100 26791 -2.73729e-05
